valid_time,Wind_Speed_10m_Mean_24h,Dew_Point_Temperature_2m_Mean_24h,Temperature_Air_2m_Max_24h,Temperature_Air_2m_Mean_24h,Temperature_Air_2m_Min_24h,Cloud_Cover_Mean_24h,Derived_Relative_Humidity_2m_Max_24h,Derived_Relative_Humidity_2m_Min_24h,Precipitation_Flux,ReferenceET_PenmanMonteith_FAO56,Solar_Radiation_Flux,Vapour_Pressure_Mean_24h,Vapour_Pressure_Deficit_at_Maximum_Temperature,latitude,longitude
03-05-1986,2.2104573,288.38828,309.442,302.98636,297.447,0.69710714,75.82982,23.199894,0.08,6.506412,2.48E+07,17.792458,42.575943,14,77.6
04-05-1986,2.9245756,287.6252,309.29944,302.79163,296.14868,0.86187905,81.35539,20.998064,0.22,6.915654,2.42E+07,17.027027,42.871803,14,77.6
05-05-1986,2.722101,289.8404,309.44592,302.49585,297.5027,0.6012402,71.701645,27.922644,2.08,6.9008512,2.53E+07,19.340265,41.04113,14,77.6
06-05-1986,2.7086234,289.25516,309.8182,303.17093,296.86127,0.24096972,73.534294,23.682064,0.18,6.843372,2.47E+07,18.690699,42.932343,14,77.6
07-05-1986,3.2859724,287.4406,309.0206,303.01364,297.17587,0.20043133,76.714386,20.45923,0.05,7.3972173,2.54E+07,16.655867,42.333626,14,77.6
08-05-1986,4.0089455,286.42743,309.71786,303.0325,296.5163,0.184774,85.97705,19.046782,0,7.9332395,2.44E+07,15.965902,45.32032,14,77.6
09-05-1986,4.670836,286.90143,309.1527,302.34296,295.8271,0.17480388,82.21497,19.394117,0.04,8.429167,2.62E+07,16.152256,43.266556,14,77.6
10-05-1986,3.8998663,287.27615,307.81793,302.09933,296.12802,0.2054018,80.13544,23.841053,0,7.6536593,2.60E+07,16.414078,38.788963,14,77.6
11-05-1986,3.497122,287.8621,308.3241,302.24207,296.0212,0.21287209,73.96221,25.415764,0.28,7.379656,2.59E+07,16.980837,39.78929,14,77.6
12-05-1986,3.285417,286.62082,309.67773,303.17963,296.68915,0.23914683,77.96187,22.045095,0.16,7.546229,2.55E+07,15.731461,45.42049,14,77.6
13-05-1986,3.3140223,287.00104,309.87683,303.16296,297.4794,0.23863935,73.91834,23.852827,0.02,7.53534,2.48E+07,16.098362,45.722187,14,77.6
14-05-1986,3.0690887,288.84415,309.4682,302.75058,297.62628,0.24525307,72.66439,21.98353,1.37,7.106027,2.45E+07,18.143621,42.311462,14,77.6
15-05-1986,4.0777874,289.96634,308.30423,301.6163,296.81726,0.25439626,78.87807,26.810503,0.88,7.3992925,2.46E+07,19.435417,37.272495,14,77.6
16-05-1986,4.685033,288.81787,309.49243,302.80902,296.52017,0.2084901,86.045395,23.641045,0.01,8.30223,2.63E+07,18.203688,42.331642,14,77.6
17-05-1986,5.125612,288.17,309.4164,302.82785,296.48135,0.20821093,75.85091,23.216616,0.07,8.7207985,2.66E+07,17.35166,42.932266,14,77.6
18-05-1986,5.522443,288.09213,310.2306,302.90292,296.00305,0.09490362,84.66325,19.49496,0,9.109487,2.68E+07,17.456387,45.56773,14,77.6
19-05-1986,5.984064,288.80197,308.56982,302.07068,295.5746,0.36273357,82.87117,26.744972,0,8.813485,2.69E+07,18.064377,39.48033,14,77.6
20-05-1986,5.0973663,289.11182,308.62738,302.38013,295.72147,0.68772596,81.68299,27.801035,0,8.210477,2.59E+07,18.403555,39.323906,14,77.6
21-05-1986,4.4963946,288.53436,309.01895,302.87708,296.65222,0.3859311,79.50027,25.106073,0,8.1251335,2.60E+07,17.837984,41.14618,14,77.6
22-05-1986,2.9574125,286.27408,308.72714,303.46777,297.20685,0.49876055,71.5667,22.64062,0,7.2929296,2.63E+07,15.355338,42.69008,14,77.6
23-05-1986,3.3138263,287.03973,309.72885,303.646,297.757,0.6207035,67.6579,22.840508,0.04,7.621473,2.56E+07,16.142334,45.180683,14,77.6
24-05-1986,3.636636,285.52368,309.35614,303.66272,298.37308,0.2838292,63.383106,22.228989,0.03,7.9519844,2.54E+07,14.58375,45.50148,14,77.6
25-05-1986,3.9509673,287.6516,309.4307,303.25235,297.36475,0.2809803,70.74733,23.681778,0.02,7.8644238,2.48E+07,16.753403,43.577682,14,77.6
26-05-1986,3.8954065,288.8108,309.5615,303.36493,297.2126,0.24819139,78.79978,24.68441,0.01,7.5280147,2.33E+07,18.198023,42.566498,14,77.6
27-05-1986,3.252352,287.94717,309.34033,303.2525,296.78418,0.20995419,79.403465,23.48612,0.1,7.390402,2.56E+07,17.136892,42.896317,14,77.6
28-05-1986,4.3658824,287.54068,309.57007,303.0817,297.49542,0.23451577,77.980644,21.408655,0,8.213947,2.50E+07,16.96867,43.824352,14,77.6
29-05-1986,3.205646,287.91537,308.03748,302.11618,296.7543,0.33192682,74.615845,25.656006,0.07,7.193875,2.60E+07,17.119602,38.758476,14,77.6
30-05-1986,2.341656,289.94824,307.22287,300.11942,295.8275,0.32795274,86.32719,32.519653,4.43,6.100497,2.44E+07,19.403576,34.005253,14,77.6
31-05-1986,2.2436368,291.54996,306.30173,299.43304,295.5828,0.70032555,85.66426,37.870995,12.24,5.503398,2.24E+07,21.467318,29.263868,14,77.6
01-06-1986,1.8215175,292.6621,305.0951,299.1311,295.58023,0.64436877,92.3504,47.56544,8.13,4.985897,2.17E+07,22.953165,24.447279,14,77.6
02-06-1986,2.4409494,291.44095,306.35886,301.03427,295.7951,0.4222357,91.734375,39.42828,0.91,5.8414063,2.38E+07,21.26948,29.62432,14,77.6
03-06-1986,3.2493787,290.6377,305.88593,300.001,296.4248,0.33174717,82.90031,39.046562,0.09,6.415216,2.46E+07,20.20835,29.352827,14,77.6
04-06-1986,3.541002,290.90176,304.731,299.16672,294.89542,0.6090398,87.24708,43.761436,1.27,6.143752,2.46E+07,20.562576,25.870872,14,77.6
05-06-1986,3.6655846,291.56134,305.3563,300.14905,295.08112,0.4631422,88.244675,41.933846,0.06,6.1409683,2.43E+07,21.41082,26.694057,14,77.6
06-06-1986,3.9483533,292.40744,305.44986,299.84912,295.5316,0.5439694,91.87856,46.17374,3.41,6.004961,2.27E+07,22.576681,25.78274,14,77.6
07-06-1986,3.0945084,291.57852,307.04626,301.16895,295.52704,0.20448507,89.86471,36.60156,0.97,6.496203,2.58E+07,21.447432,31.438719,14,77.6
08-06-1986,3.564608,291.2447,306.18903,301.39926,296.3334,0.4935012,86.16568,40.87713,0.44,6.6064887,2.53E+07,21.001156,29.41055,14,77.6
09-06-1986,5.267675,290.16437,306.49966,300.50876,296.6842,0.90694946,78.59799,37.22161,0.62,7.5323043,2.45E+07,19.594688,31.701836,14,77.6
10-06-1986,4.7504926,290.05957,306.27084,300.51608,295.53793,0.7627651,82.61642,34.774765,0.04,7.249523,2.54E+07,19.481907,31.161556,14,77.6
11-06-1986,4.8119507,290.39276,307.1466,300.54218,295.84146,0.5720569,85.11516,35.966404,0.11,7.19437,2.34E+07,19.899279,33.28328,14,77.6
12-06-1986,4.295145,291.8368,307.6394,300.9902,295.77545,0.7807829,84.90592,35.282818,2.45,6.734557,2.29E+07,21.800953,32.858387,14,77.6
13-06-1986,3.8095253,293.05954,305.8101,299.43195,295.79803,0.85930896,90.51919,47.09465,15.93,5.697404,2.10E+07,23.499336,25.851013,14,77.6
14-06-1986,3.471196,292.4172,303.75467,299.2987,295.82974,0.86904013,86.83554,50.34002,3.39,4.7911983,1.72E+07,22.567574,21.357079,14,77.6
15-06-1986,3.8167133,291.8196,304.71503,299.5009,296.50476,0.93129116,85.43486,46.39881,2.08,5.3356714,1.77E+07,21.743265,24.648176,14,77.6
16-06-1986,5.888005,290.31232,303.78354,298.3947,294.88022,0.94359213,84.80957,44.4973,0.13,6.175148,1.92E+07,19.767311,24.229794,14,77.6
17-06-1986,6.63331,290.6903,303.00854,298.00632,295.3831,0.93132085,83.39013,47.442234,0.84,5.649414,1.46E+07,20.245932,21.841677,14,77.6
18-06-1986,6.379146,290.42007,303.3808,298.23865,295.32416,0.91621125,79.256165,45.522324,0.08,5.602107,1.34E+07,19.89633,23.099276,14,77.6
19-06-1986,6.945599,291.0092,302.50458,298.12408,295.80887,0.9433425,84.6349,49.985027,1.64,6.0387635,1.87E+07,20.652168,20.232765,14,77.6
20-06-1986,6.586228,291.2519,300.48746,297.32318,295.2335,0.94536453,85.08248,57.121628,1.29,4.464871,1.19E+07,20.96789,15.397497,14,77.6
21-06-1986,6.9422665,290.89566,301.949,298.4086,295.6457,0.9022564,81.8678,51.3012,0.37,5.3553543,1.39E+07,20.494726,19.099138,14,77.6
22-06-1986,6.21467,290.82657,302.67422,298.82642,295.61395,0.90599155,80.39217,48.98435,0.15,5.434302,1.46E+07,20.40386,20.882551,14,77.6
23-06-1986,6.351439,291.1072,302.0498,298.4588,295.05215,0.9142379,83.894615,51.062954,0.3,5.501561,1.77E+07,20.748137,19.077295,14,77.6
24-06-1986,7.1177855,290.98782,301.99277,298.3141,295.59125,0.9325349,83.6292,51.469337,0.54,5.6721277,1.65E+07,20.592587,19.10167,14,77.6
25-06-1986,6.5795627,290.71207,303.6791,299.02454,295.6048,0.9185504,84.523605,44.9035,0.19,5.8693137,1.49E+07,20.267271,23.468214,14,77.6
26-06-1986,5.9782147,290.67313,303.85587,299.30173,295.94455,0.9479829,81.48128,44.208447,0.1,5.546174,1.29E+07,20.204128,23.97496,14,77.6
27-06-1986,5.557386,290.6475,303.0503,299.1028,295.40088,0.94910806,79.67392,47.097996,0.52,5.739561,1.79E+07,20.163733,22.024874,14,77.6
28-06-1986,5.8814864,290.86453,302.32922,297.8498,295.27655,0.8734499,84.671394,49.195347,0.6,5.427951,1.66E+07,20.429817,20.04372,14,77.6
29-06-1986,6.1744003,290.2423,302.33514,298.36136,294.89142,0.9397153,85.04392,48.140804,0.25,5.5552115,1.61E+07,19.655148,20.832222,14,77.6
30-06-1986,5.5221157,290.42236,303.65283,298.20932,295.09076,0.9008498,83.63048,45.14393,0.41,5.6975274,1.64E+07,19.870052,23.79982,14,77.6
01-07-1986,4.773478,291.06732,304.45,299.15213,295.23117,0.9311389,88.21529,44.930637,0.4,5.705929,1.82E+07,20.684769,25.014214,14,77.6
02-07-1986,3.5720735,291.36026,305.00214,299.1761,294.4091,0.7849728,94.58856,42.36663,0.8,5.4532046,1.99E+07,21.083656,26.068253,14,77.6
03-07-1986,3.0775995,291.59613,305.42163,300.15637,295.30612,0.6910177,89.388504,41.39062,1.09,5.653213,2.19E+07,21.394405,26.88808,14,77.6
04-07-1986,4.369982,289.98276,306.00433,300.63043,296.33453,0.62735164,86.12091,35.409874,0.01,6.9549885,2.41E+07,19.45198,30.439964,14,77.6
05-07-1986,5.547927,290.27896,304.84808,299.82007,295.37207,0.9265662,87.719025,41.041332,0.04,6.6432314,2.12E+07,19.716524,27.026022,14,77.6
06-07-1986,5.735634,290.16965,304.27856,299.48788,295.22253,0.81123686,87.70692,41.92398,0.08,6.4885178,2.05E+07,19.607178,25.648636,14,77.6
07-07-1986,6.3559804,289.8121,304.4913,298.90048,295.1843,0.9459883,84.617676,38.933495,0.18,6.9291244,2.12E+07,19.132473,26.673813,14,77.6
08-07-1986,5.8720274,290.17322,302.38327,298.45782,295.0846,0.8043333,84.170525,47.79766,0.06,5.6485534,1.71E+07,19.541431,21.058525,14,77.6
09-07-1986,5.428115,289.88284,304.01663,298.99536,294.57968,0.59906334,86.95409,39.723606,0.02,6.112857,1.90E+07,19.219551,25.366398,14,77.6
10-07-1986,5.123014,289.49515,304.95767,299.31006,294.42566,0.74837655,86.820015,38.747593,0,6.2945714,1.90E+07,18.763327,28.270117,14,77.6
11-07-1986,5.3330526,290.1836,305.23105,299.40903,294.70456,0.7623504,88.84968,39.664566,0.21,6.5874815,2.11E+07,19.573067,28.192913,14,77.6
12-07-1986,5.215658,291.12024,305.79446,299.82684,294.8812,0.9391144,89.88829,39.155933,0.62,6.6169157,2.21E+07,20.748167,28.558832,14,77.6
13-07-1986,6.088502,290.94373,303.02203,297.95508,294.96075,0.939383,90.439064,48.370407,4.37,5.8436694,1.87E+07,20.504478,21.615738,14,77.6
14-07-1986,5.919795,291.22986,302.36032,296.5728,293.7083,0.9148107,87.1213,51.05711,2.53,5.274563,1.65E+07,20.861427,19.684814,14,77.6
15-07-1986,6.771973,290.59076,300.4151,296.79373,293.2462,0.95191216,89.914246,55.024242,0.36,4.82189,1.61E+07,20.054058,16.15763,14,77.6
16-07-1986,6.8014936,290.9843,300.91556,297.09695,295.03372,0.9556473,87.02202,54.78099,0.78,4.9624143,1.43E+07,20.545353,16.74104,14,77.6
17-07-1986,6.9589286,291.55203,299.7616,296.4814,294.5334,0.9550593,87.619705,59.26281,9.22,4.393107,1.27E+07,21.29041,13.558598,14,77.6
18-07-1986,7.2955914,290.61118,299.4775,296.67624,294.18,0.9227779,88.495445,58.21565,1.84,4.7157335,1.50E+07,20.067213,14.203497,14,77.6
19-07-1986,7.1268845,290.54535,302.63943,297.69193,294.4045,0.8005557,86.03477,48.219196,0.48,6.109059,1.94E+07,19.971373,21.232428,14,77.6
20-07-1986,6.9160943,291.21365,303.1219,298.03262,294.90994,0.9515821,86.47297,48.463425,0.38,5.57641,1.50E+07,20.827316,21.53497,14,77.6
21-07-1986,7.041967,290.62482,300.2303,296.9785,294.88983,0.95699006,87.23614,55.74307,0.37,4.8661885,1.38E+07,20.075392,15.746294,14,77.6
22-07-1986,7.230964,290.44833,301.86365,297.30978,294.71567,0.95725864,83.54649,50.120205,0.24,5.0866966,1.11E+07,19.850183,19.54849,14,77.6
23-07-1986,6.7676764,290.6696,302.08408,297.80048,294.9583,0.92128235,83.58139,50.18142,0.28,5.307302,1.39E+07,20.127401,19.77704,14,77.6
24-07-1986,6.031226,290.43274,301.93716,297.90894,294.93115,0.7733628,83.44733,49.858124,0.42,5.349322,1.58E+07,19.828266,19.738472,14,77.6
25-07-1986,5.1891923,290.52783,302.96582,298.25165,294.23145,0.7205235,87.137505,47.270252,0.17,5.403592,1.73E+07,19.944962,22.039509,14,77.6
26-07-1986,4.9363194,290.75363,303.70905,298.54547,294.04822,0.93236697,90.540245,45.95053,0.19,5.545022,1.83E+07,20.218746,23.591595,14,77.6
27-07-1986,4.441469,290.0999,302.9494,298.5674,294.29996,0.95206827,89.53381,44.77024,0.12,5.302176,1.77E+07,19.442533,22.502367,14,77.6
28-07-1986,4.5479674,289.33328,304.76028,299.28513,294.38406,0.8023953,87.32305,38.68981,0.57,6.5593348,2.33E+07,18.565506,27.945107,14,77.6
29-07-1986,4.2845736,289.53897,304.45154,298.65082,293.92902,0.875473,87.63929,39.38492,0.1,6.042542,2.11E+07,18.774605,26.928345,14,77.6
30-07-1986,3.9159725,290.25302,303.68286,298.91653,294.28043,0.8360704,89.728745,43.80009,0,5.7720113,2.18E+07,19.615501,24.129356,14,77.6
31-07-1986,3.0420008,290.81073,301.57584,297.052,294.91068,0.945981,87.03352,52.142982,0.84,4.4303107,1.68E+07,20.277393,18.469322,14,77.6
01-08-1986,3.5167239,291.784,300.87814,296.60724,294.17932,0.8802527,92.3467,56.97749,3.37,4.0995927,1.60E+07,21.52571,15.679388,14,77.6
02-08-1986,4.1896744,291.56274,302.66306,297.8011,294.42197,0.845133,90.73985,51.33722,3.3,4.7427106,1.65E+07,21.23001,20.029863,14,77.6
03-08-1986,4.94679,291.26556,302.2554,297.03552,294.03943,0.8239871,93.87992,50.408924,0.86,4.74241,1.54E+07,20.85695,19.444475,14,77.6
04-08-1986,6.000153,291.37946,302.75223,296.92825,294.14166,0.94472444,89.51153,50.490665,3.25,5.3082933,1.70E+07,20.990583,20.48157,14,77.6
05-08-1986,6.9150805,290.9012,300.8969,296.85645,294.18497,0.94156665,87.47302,54.554367,1.04,4.9518557,1.51E+07,20.377268,16.868586,14,77.6
06-08-1986,7.6107388,290.995,301.03644,297.319,294.72214,0.95608824,88.26784,54.149242,0.38,5.376182,1.67E+07,20.49242,17.05767,14,77.6
07-08-1986,7.2733235,291.2565,299.34836,296.7034,294.99,0.94323957,83.84316,61.094265,0.49,4.4474244,1.33E+07,20.815844,13.194742,14,77.6
08-08-1986,7.253573,291.1436,301.91684,297.44717,294.6754,0.9340455,90.31364,52.20513,6.37,5.0422277,1.26E+07,20.687305,18.832905,14,77.6
09-08-1986,7.631943,290.2485,300.81552,297.14102,294.51938,0.95631653,85.62029,52.600277,0.43,5.5373554,1.68E+07,19.559948,17.509426,14,77.6
10-08-1986,6.760014,290.8954,299.86475,296.47125,294.4404,0.95970255,86.17718,57.93255,0.86,4.3572083,1.19E+07,20.349667,14.7114105,14,77.6
11-08-1986,6.7276998,292.1973,298.56693,295.50674,294.0921,0.95997113,91.59693,67.86816,6.31,3.4463935,1.12E+07,22.037268,10.435785,14,77.6
12-08-1986,6.9078426,292.0899,297.9062,294.7412,293.40604,0.95993084,98.19887,70.11928,9.8,2.9653673,9.30E+06,21.884443,9.336197,14,77.6
13-08-1986,7.372045,291.711,298.96048,295.2058,293.3633,0.95989054,97.64874,64.318596,5.75,3.6351295,1.12E+07,21.389713,11.849945,14,77.6
14-08-1986,6.6979675,290.6047,302.23798,297.12872,294.03888,0.8159854,88.33032,49.533848,0.43,5.6595426,1.79E+07,19.98514,20.275743,14,77.6
15-08-1986,5.3736467,290.9041,301.6212,297.12457,293.9327,0.7254163,87.3673,52.312916,0.47,4.900688,1.64E+07,20.364836,18.483976,14,77.6
16-08-1986,4.711756,290.87723,302.32715,297.88504,293.76114,0.8281655,86.595406,50.13229,0.01,4.8401895,1.61E+07,20.322897,20.145792,14,77.6
17-08-1986,4.8902326,290.74646,302.5296,298.01007,293.5145,0.8315918,93.18796,45.149742,0.12,5.3973217,2.00E+07,20.184288,20.759651,14,77.6
18-08-1986,4.9230857,290.51837,302.55887,298.0997,293.70737,0.76559496,91.14617,48.220516,0.09,5.460853,1.97E+07,19.865131,21.147919,14,77.6
19-08-1986,5.0712905,290.28024,301.46655,297.3789,293.7895,0.959998,90.130356,49.99048,0.19,5.062679,1.76E+07,19.582937,18.918688,14,77.6
20-08-1986,5.3671613,290.43436,302.32303,297.42166,294.13638,0.9531051,86.63445,48.76347,0.03,5.153628,1.59E+07,19.753534,20.705542,14,77.6
21-08-1986,5.3680763,290.26663,301.3476,297.48834,293.66577,0.6746768,87.63565,51.052208,0.11,5.2687635,1.90E+07,19.563745,18.67264,14,77.6
22-08-1986,4.938017,289.55582,302.63568,297.99982,293.02502,0.8716496,88.92429,44.191216,0,5.4972177,1.89E+07,18.736355,22.458538,14,77.6
23-08-1986,3.9167554,289.72675,302.4425,298.16028,293.61,0.6686405,88.53703,46.303707,0.03,5.30131,2.00E+07,18.921167,21.817728,14,77.6
24-08-1986,2.6029556,290.76593,303.20908,298.77487,294.12,0.7568278,89.79753,46.435925,0.25,4.827453,1.97E+07,20.172918,22.40174,14,77.6
25-08-1986,2.7827225,290.9703,303.25864,298.99158,295.24414,0.68312174,88.23759,47.798286,0.39,5.1046963,2.06E+07,20.42668,22.269098,14,77.6
26-08-1986,3.6046293,290.16895,303.07214,298.46243,294.7393,0.67879856,88.4755,45.927708,0.43,5.4038825,2.04E+07,19.451439,22.790112,14,77.6
27-08-1986,3.268881,288.9608,303.19904,298.58743,294.00592,0.844666,88.59158,42.219074,0.04,5.4439077,2.09E+07,18.091524,24.45862,14,77.6
28-08-1986,2.9120915,288.46115,303.869,298.64474,293.7981,0.8840283,89.17061,37.942005,0.06,5.546398,2.19E+07,17.596798,26.615383,14,77.6
29-08-1986,2.6714053,289.21872,304.26694,299.28748,294.3262,0.9096854,86.368935,40.38136,0.06,5.4361553,2.17E+07,18.368034,26.857872,14,77.6
30-08-1986,3.0948155,288.48096,304.7751,299.50418,294.5307,0.52928394,85.94415,37.156097,0,5.991394,2.31E+07,17.59111,28.958523,14,77.6
31-08-1986,2.3175726,288.43942,304.48834,299.35004,293.90805,0.40648437,86.13527,36.939632,0,5.4733667,2.29E+07,17.534126,28.264465,14,77.6
01-09-1986,2.444736,290.5245,304.10403,298.72504,294.06265,0.74479264,80.21198,42.782948,1.3,5.3325605,2.29E+07,19.931713,24.8768,14,77.6
02-09-1986,2.1826327,292.14697,304.6571,298.15427,295.0056,0.95290095,89.75728,45.018166,2.86,4.8583565,2.01E+07,21.904232,24.33509,14,77.6
03-09-1986,3.141309,289.36984,303.1566,298.6751,294.89944,0.87635666,83.21251,43.442184,0,5.5697584,2.21E+07,18.529863,23.916842,14,77.6
04-09-1986,4.5414796,288.1763,303.42862,298.30322,293.65866,0.8360572,83.778786,35.614433,0,6.5118403,2.45E+07,17.286644,25.82684,14,77.6
05-09-1986,4.5529156,289.17065,303.24078,298.09073,293.4599,0.9128405,88.95146,38.9396,0,5.9006395,2.14E+07,18.347775,24.304333,14,77.6
06-09-1986,4.871494,290.54492,302.643,297.6533,294.25534,0.91104674,88.066986,47.825207,0.31,5.3740816,1.85E+07,19.871767,21.340498,14,77.6
07-09-1986,4.6409526,290.0106,303.75894,298.5939,294.3375,0.835359,86.485016,43.06064,0.08,5.960907,2.11E+07,19.260345,24.67501,14,77.6
08-09-1986,5.1152997,289.86298,302.15176,297.23764,293.57693,0.9398213,87.68922,46.093433,0.12,5.379054,1.84E+07,19.061316,20.999563,14,77.6
09-09-1986,4.569513,290.87744,299.34744,296.371,293.6067,0.94293875,92.52417,59.657658,2.92,3.7181232,1.25E+07,20.270298,13.738449,14,77.6
10-09-1986,4.266993,290.48163,301.57065,297.29288,293.34,0.84606487,91.19538,50.61326,1.69,4.7666645,1.76E+07,19.789074,18.945972,14,77.6
11-09-1986,3.8681202,290.05795,303.44186,298.49597,293.92953,0.9476889,88.36567,44.25353,0.05,5.610748,2.15E+07,19.316261,23.829918,14,77.6
12-09-1986,3.5011857,289.8756,303.43387,298.93243,294.23114,0.9371011,88.3035,43.47686,0,5.717366,2.30E+07,19.139149,23.987286,14,77.6
13-09-1986,3.0198135,290.1134,302.94394,298.29602,293.66544,0.86335474,91.56563,42.6206,0,5.2009573,2.16E+07,19.406416,22.525331,14,77.6
14-09-1986,2.126467,291.10776,303.54736,298.39288,294.4181,0.6754552,85.049,46.012234,2.97,4.8715334,2.13E+07,20.569193,22.838175,14,77.6
15-09-1986,2.129048,292.24615,304.03394,298.18976,294.67694,0.679389,88.90828,48.676643,5.9,4.9161363,2.18E+07,22.022696,22.60723,14,77.6
16-09-1986,2.6353333,292.98358,302.24692,297.22,293.47437,0.92004734,97.58013,56.61835,14.28,4.227082,1.89E+07,22.987986,17.293707,14,77.6
17-09-1986,2.0576084,293.02252,301.69943,297.42938,293.45685,0.5154334,98.972084,59.445538,4.3,4.2248793,2.03E+07,23.04189,15.983643,14,77.6
18-09-1986,2.270604,292.4311,302.50967,297.99496,293.2989,0.36946592,96.602066,53.578186,0.69,4.52186,2.10E+07,22.231438,18.665512,14,77.6
19-09-1986,1.9878349,292.77173,302.75345,298.12207,293.9448,0.619278,95.53607,53.37122,6.03,3.980585,1.74E+07,22.701168,18.773895,14,77.6
20-09-1986,2.3165584,293.48773,302.0598,297.60223,293.5422,0.53070134,99.66428,59.52029,4.94,4.3521433,2.08E+07,23.674158,16.174334,14,77.6
21-09-1986,2.3490355,293.3758,301.32352,297.45535,293.97772,0.6794372,98.44794,58.804012,3.6,4.28122,2.07E+07,23.506287,14.676613,14,77.6
22-09-1986,2.414741,293.63373,301.27185,297.3741,293.9919,0.6485198,99.61462,60.64091,4.91,4.0768757,1.94E+07,23.86596,14.202362,14,77.6
23-09-1986,3.2050855,293.49164,301.6325,296.99493,293.85855,0.637932,98.52987,59.636356,9.73,4.2777143,1.96E+07,23.651884,15.222452,14,77.6
24-09-1986,3.386519,293.31253,301.72345,297.6918,294.56143,0.83373946,93.48613,60.438007,1.39,4.1076965,1.72E+07,23.405111,15.674795,14,77.6
25-09-1986,3.4821203,293.48218,302.03012,297.45117,294.4261,0.9345069,94.358635,59.99976,4.74,4.199017,1.77E+07,23.653067,16.127058,14,77.6
26-09-1986,3.369349,293.57468,302.01984,297.09283,294.46948,0.899038,94.64687,60.37921,3.91,4.3682094,1.92E+07,23.775919,15.980543,14,77.6
27-09-1986,2.6249592,293.476,302.3355,297.03967,293.82224,0.7316561,97.88769,58.92799,8.1,4.27873,1.92E+07,23.612312,16.875912,14,77.6
28-09-1986,2.2681692,293.7865,301.2126,297.0428,293.65973,0.79387754,100,63.739433,4.91,3.9094207,1.88E+07,24.072802,13.86447,14,77.6
29-09-1986,2.2391882,293.75372,301.9203,297.46982,294.725,0.84037167,95.954895,61.402138,5.73,4.2575912,1.99E+07,24.023518,15.504581,14,77.6
30-09-1986,2.3246446,293.41046,301.11206,297.13754,293.93018,0.7278511,98.53829,61.74279,0.43,4.100755,1.99E+07,23.541462,14.174431,14,77.6
01-10-1986,2.811179,292.95984,301.39178,297.075,293.76318,0.6409875,96.74992,56.57383,5.7,4.3386664,2.04E+07,22.915823,15.418909,14,77.6
02-10-1986,2.2666824,292.87128,302.4155,297.43643,294.0764,0.6552002,96.64684,56.501846,1.03,4.3993015,2.04E+07,22.79842,17.877079,14,77.6
03-10-1986,2.2574522,292.78952,300.9599,297.00104,293.77997,0.8647531,95.16806,61.167233,5.16,3.933177,1.85E+07,22.685991,14.696943,14,77.6
04-10-1986,2.9123182,293.3245,301.58798,297.4468,293.80322,0.94492245,97.08926,60.24294,2.07,4.144584,1.91E+07,23.400244,15.373796,14,77.6
05-10-1986,3.1989589,293.00458,302.14642,297.76865,294.07114,0.9471431,93.629486,56.108932,0.36,3.9951055,1.63E+07,22.968658,17.079845,14,77.6
06-10-1986,2.6426513,293.6625,301.01093,297.5884,294.8802,0.9457091,96.10066,62.745884,1.13,3.8763704,1.77E+07,23.876133,13.618168,14,77.6
07-10-1986,2.8977296,293.765,300.7961,296.73843,293.83423,0.9385074,100,63.03654,5.29,3.8557665,1.84E+07,24.008224,13.0191765,14,77.6
08-10-1986,3.1843703,293.51553,301.57703,297.43732,293.9934,0.9373017,97.63344,60.37426,1.46,4.0946736,1.85E+07,23.650564,15.098825,14,77.6
09-10-1986,2.7017076,292.57892,302.30637,297.5644,293.56107,0.84705216,99.410034,55.087467,0.14,4.5982084,2.15E+07,22.383059,18.037123,14,77.6
10-10-1986,1.9047137,291.641,302.91513,298.13205,293.14938,0.24083333,100,48.292885,0.01,4.6489964,2.24E+07,21.206417,20.655983,14,77.6
11-10-1986,2.212396,290.62717,302.9408,298.42783,294.0697,0.33984736,84.66271,47.636177,0.15,4.759618,2.15E+07,19.933935,21.990232,14,77.6
12-10-1986,2.5924323,290.9879,303.4813,298.24554,293.0212,0.25388065,93.46602,40.723606,0.01,4.932583,2.21E+07,20.440626,22.80301,14,77.6
13-10-1986,2.1741848,291.09595,303.70346,298.49445,293.78748,0.18559328,95.53017,39.777946,0,4.915491,2.26E+07,20.576153,23.220226,14,77.6
14-10-1986,2.124538,290.58496,303.81903,298.6142,293.74026,0.23749547,96.14007,39.44194,0.04,4.768285,2.13E+07,19.978237,24.108086,14,77.6
15-10-1986,2.0955567,288.99332,304.87738,298.45996,292.794,0.28655937,91.5809,34.03363,0,5.055596,2.23E+07,18.163994,28.65617,14,77.6
16-10-1986,2.043868,290.2391,303.66455,298.15372,292.86707,0.40531498,84.81306,41.26124,0.07,4.497701,1.99E+07,19.502342,24.196781,14,77.6
17-10-1986,1.4261024,290.5327,303.62726,298.76096,293.55377,0.3313001,91.35935,43.840195,0.03,4.3444433,2.07E+07,19.88393,23.722164,14,77.6
18-10-1986,1.902116,287.19107,303.16608,298.363,293.7945,0.12938645,83.90132,34.406006,0,4.92917,2.27E+07,16.424854,26.044945,14,77.6
19-10-1986,2.566212,284.414,303.58734,297.51715,291.8308,0.11537237,84.63319,25.814955,0,5.530612,2.41E+07,13.863661,29.64305,14,77.6
